home,win,score,participates,isParticipatedBy
0,0,107,1626,14
0,0,80,1627,5
0,0,95,1628,21
0,0,126,1629,4
0,0,128,1630,24
0,0,105,1631,23
0,0,99,1632,2
0,0,129,1633,6
0,0,88,1634,13
0,0,89,1635,25
0,0,91,1636,26
0,0,90,1637,13
0,0,127,1638,14
0,0,96,1639,27
0,0,98,1640,3
0,0,99,1641,27
0,0,86,1642,2
0,0,87,1644,18
0,0,103,1645,26
0,0,113,1646,8
0,0,125,1647,29
0,0,94,1648,21
0,0,129,1649,19
0,0,103,1650,10
0,0,100,1651,12
0,0,90,1652,19
0,0,84,1653,23
0,0,100,1654,26
0,0,87,1655,29
0,0,87,1656,10
0,0,123,1657,3
0,0,120,1658,24
0,0,87,1659,8
0,0,109,1660,26
0,0,128,1661,24
0,0,92,1662,20
0,0,128,1663,12
0,0,117,1664,24
0,0,128,1665,9
0,0,129,1666,19
0,0,96,1667,3
0,0,96,1668,9
0,0,102,1669,19
0,0,85,1670,4
0,0,128,1671,20
0,0,97,1672,14
0,0,123,1673,2
0,0,127,1674,6
0,0,121,1675,13
0,0,94,1676,15
0,0,108,1677,10
0,0,115,1678,23
0,0,102,1679,29
0,0,118,1680,3
0,0,95,1681,22
0,0,97,1682,25
0,0,84,1683,30
0,0,91,1684,26
0,0,117,1686,3
0,0,85,1687,1
0,0,110,1688,18
0,0,87,1689,30
0,0,94,1690,5
0,0,96,1691,18
0,0,104,1692,14
0,0,104,1693,2
0,0,96,1694,5
0,0,83,1695,24
0,0,87,1696,26
0,0,130,1697,27
0,0,101,1698,29
0,0,96,1699,23
0,0,90,1700,26
0,0,101,1701,13
0,0,90,1702,13
0,0,89,1703,21
0,0,116,1704,17
0,0,124,1705,16
0,0,87,1707,14
0,0,96,1708,23
0,0,93,1709,28
0,0,89,1710,16
0,0,129,1711,6
0,0,121,1712,16
0,0,101,1713,29
0,0,116,1714,5
0,0,100,1715,7
0,0,87,1716,5
0,0,124,1717,22
0,0,87,1718,11
0,0,99,1719,13
0,0,117,1720,10
0,0,98,1721,7
0,0,126,1722,23
0,0,104,1723,13
0,0,90,1724,22
0,0,96,1725,13
0,0,80,1726,15
0,0,100,1727,29
0,0,98,1728,6
0,0,103,1730,21
0,0,98,1731,24
0,0,103,1732,12
0,0,123,1735,23
0,0,116,1736,13
0,0,94,1737,7
0,0,92,1738,24
0,0,98,1739,6
0,0,109,1740,4
0,0,84,1741,7
0,0,117,1742,25
0,0,108,1743,6
0,0,129,1744,27
0,0,113,1745,2
0,0,104,1747,3
0,0,86,1748,4
0,0,86,1749,26
0,0,127,1750,19
0,0,82,1751,28
0,0,117,1752,19
0,0,128,1753,18
0,0,85,1754,23
0,0,126,1755,23
0,0,81,1756,16
0,0,128,1757,19
0,0,105,1758,2
0,0,123,1759,11
0,0,109,1760,2
0,0,97,1761,11
0,0,124,1762,21
0,0,93,1763,30
0,0,93,1764,30
0,0,110,1765,3
0,0,120,1766,19
0,0,93,1767,2
0,0,112,1768,28
0,0,101,1770,20
0,0,117,1771,11
0,0,104,1772,8
0,0,101,1774,29
0,0,87,1775,11
0,0,111,1776,30
0,0,121,1777,14
0,0,122,1778,19
0,0,122,1779,15
0,0,116,1780,30
0,0,80,1781,11
0,0,128,1782,5
0,0,89,1783,22
0,0,113,1784,9
0,0,87,1785,28
0,0,117,1786,20
0,0,110,1787,10
0,0,121,1788,15
0,0,104,1789,19
0,0,104,1790,5
0,0,110,1791,6
0,0,109,1792,25
0,0,103,1793,26
0,0,104,1794,3
0,0,111,1795,21
0,0,112,1796,16
0,0,126,1797,29
0,0,98,1798,16
0,0,100,1799,15
0,0,86,1800,5
0,0,89,1801,10
0,0,120,1802,13
0,0,114,1803,5
0,0,95,1804,15
0,0,107,1805,11
0,0,99,1806,12
0,0,87,1807,11
0,0,90,1808,14
0,0,106,1809,30
0,0,126,1810,14
0,0,120,1811,20
0,0,118,1812,27
0,0,81,1813,9
0,0,98,1814,15
0,0,118,1815,26
0,0,97,1816,29
0,0,94,1817,20
0,0,129,1818,23
0,0,113,1819,6
0,0,110,1820,28
0,0,81,1821,29
0,0,80,1822,13
0,0,98,1823,26
0,0,106,1825,9
0,0,93,1826,23
0,0,90,1827,13
0,0,125,1828,2
0,0,85,1829,22
0,0,96,1830,11
0,0,97,1831,30
0,0,119,1832,7
0,0,93,1833,27
0,0,114,1834,26
0,0,96,1835,19
0,0,87,1836,26
0,0,96,1837,11
0,0,125,1838,10
0,0,109,1839,29
0,0,110,1840,7
0,0,125,1841,5
0,0,80,1842,6
0,0,84,1844,18
0,0,94,1845,25
0,0,83,1846,26
0,0,93,1847,29
0,0,105,1848,21
0,0,109,1849,3
0,0,112,1851,21
0,0,82,1852,13
0,0,105,1853,23
0,0,118,1854,15
0,0,113,1856,5
0,0,93,1857,24
0,0,99,1858,9
0,0,112,1859,29
0,0,123,1860,20
0,0,108,1861,30
0,0,129,1862,23
0,0,124,1863,13
0,0,111,1864,29
0,0,127,1865,26
0,0,128,1866,25
0,0,129,1867,30
0,0,96,1868,4
0,0,89,1869,27
0,0,111,1870,8
0,0,106,1871,30
0,0,81,1872,9
0,0,87,1873,4
0,0,88,1874,6
0,0,105,1875,22
0,0,119,1876,27
0,0,84,1877,4
0,0,105,1878,1
0,0,83,1879,19
0,0,113,1880,2
0,0,88,1881,10
0,0,94,1882,5
0,0,129,1883,17
0,0,122,1884,21
0,0,90,1885,1
0,0,111,1886,27
0,0,87,1887,19
0,0,112,1888,23
0,0,121,1889,1
0,0,124,1890,20
0,0,119,1891,29
0,0,88,1892,6
0,0,92,1893,27
0,0,115,1894,3
0,0,127,1895,16
0,0,83,1896,7
0,0,128,1897,3
0,0,117,1898,12
0,0,105,1899,7
0,0,90,1900,9
0,0,124,1901,14
0,0,115,1902,6
0,0,92,1903,14
0,0,101,1904,29
0,0,87,1905,25
0,0,122,1906,29
0,0,122,1907,5
0,0,117,1908,15
0,0,112,1909,2
0,0,121,1910,30
0,0,94,1911,23
0,0,122,1912,30
0,0,82,1913,23
0,0,97,1915,6
0,0,105,1916,3
0,0,129,1917,9
0,0,108,1918,4
0,0,112,1919,18
0,0,96,1920,30
0,0,88,1921,16
0,0,80,1922,27
0,0,94,1923,6
0,0,109,1924,25
0,0,112,1925,3
0,0,87,1926,15
0,0,97,1927,15
0,0,80,1928,6
0,0,87,1929,21
0,0,89,1930,5
0,0,96,1931,10
0,0,89,1932,11
0,0,94,1933,16
0,0,124,1934,27
0,0,107,1935,3
0,0,108,1936,29
0,0,81,1937,19
0,0,112,1938,1
0,0,111,1940,16
0,0,91,1941,20
0,0,86,1942,1
0,0,101,1943,10
0,0,120,1944,22
0,0,114,1945,27
0,0,125,1946,28
0,0,106,1947,7
0,0,109,1948,4
0,0,123,1949,28
0,0,94,1950,17
0,0,97,1951,1
0,0,119,1952,21
0,0,126,1953,6
0,0,119,1954,1
0,0,103,1955,20
0,0,99,1956,1
0,0,93,1957,29
0,0,118,1958,7
0,0,122,1959,15
0,0,100,1960,24
0,0,99,1961,10
0,0,117,1962,3
0,0,108,1963,4
0,0,105,1964,30
0,0,112,1965,28
0,0,94,1966,6
0,0,81,1967,29
0,0,111,1968,8
0,0,104,1969,9
0,0,130,1970,24
0,0,128,1971,25
0,0,126,1972,21
0,0,117,1973,23
0,0,104,1974,8
0,0,100,1975,21
0,0,103,1976,19
0,0,105,1977,30
0,0,118,1979,1
0,0,114,1980,11
0,0,130,1981,3
0,0,80,1983,17
0,0,92,1984,13
0,0,94,1985,5
0,0,111,1986,10
0,0,114,1987,22
0,0,91,1988,3
0,0,120,1989,25
0,0,80,1990,18
0,0,118,1991,28
0,0,87,1992,19
0,0,83,1993,5
0,0,80,1994,17
0,0,127,1995,7
0,0,87,1996,7
0,0,109,1997,2
0,0,99,1998,1
0,0,87,1999,26
0,0,127,2000,6
0,0,114,2001,14
0,0,130,2002,5
0,0,80,2004,2
0,0,91,2005,23
0,0,95,2006,3
0,0,81,2007,20
0,0,85,2008,28
0,0,114,2009,21
0,0,111,2010,29
0,0,84,2011,9
0,0,112,2012,17
0,0,84,2013,22
0,0,112,2014,3
0,0,118,2015,2
0,0,86,2016,18
0,0,84,2017,26
0,0,104,2018,27
0,0,91,2019,1
0,0,121,2020,26
0,0,113,2021,18
0,0,91,2022,13
0,0,109,2023,13
0,0,87,2024,16
0,0,125,2025,1
0,0,84,2026,26
0,0,110,2027,13
0,0,108,2028,7
0,0,91,2029,5
0,0,99,2030,3
0,0,98,2031,25
0,0,119,2032,14
0,0,107,2033,24
0,0,100,2034,18
0,0,112,2035,10
0,0,122,2036,22
0,0,123,2037,6
0,0,126,2038,23
0,0,123,2039,7
0,0,92,2040,10
0,0,91,2041,21
0,0,91,2042,11
0,0,114,2043,14
0,0,102,2044,30
0,0,114,2045,16
0,0,117,2046,26
0,0,117,2047,8
0,0,102,2048,27
0,0,98,2049,14
0,0,107,2050,6
0,0,85,2051,27
0,0,103,2052,29
0,0,99,2053,5
0,0,109,2054,18
0,0,107,2055,25
0,0,116,2056,30
0,0,117,2057,7
0,0,122,2058,3
0,0,94,2059,2
0,0,123,2060,25
0,0,105,2061,21
0,0,102,2062,15
0,0,119,2063,28
0,0,112,2064,12
0,0,121,2065,14
0,0,95,2066,3
0,0,104,2067,28
0,0,98,2068,6
0,0,111,2069,1
0,0,80,2070,9
0,0,97,2071,23
0,0,125,2072,11
0,0,121,2073,23
0,0,125,2074,24
0,0,99,2075,26
0,0,126,2076,27
0,0,126,2077,21
0,0,100,2078,8
0,0,109,2080,8
0,0,97,2081,17
0,0,117,2082,10
0,0,114,2083,1
0,0,102,2084,11
0,0,105,2085,20
0,0,97,2086,18
0,0,81,2087,29
0,0,105,2088,1
0,0,127,2089,20
0,0,120,2090,6
0,0,105,2091,21
0,0,105,2092,9
0,0,117,2094,1
0,0,98,2095,25
0,0,102,2096,20
0,0,108,2097,8
0,0,129,2098,9
0,0,91,2099,8
0,0,121,2100,20
0,0,93,2101,25
0,0,111,2102,12
0,0,81,2103,10
0,0,116,2104,29
0,0,117,2105,18
0,0,81,2106,22
0,0,88,2107,29
0,0,114,2108,15
0,0,111,2109,13
0,0,122,2110,28
0,0,112,2111,13
0,0,109,2112,13
0,0,82,2113,2
0,0,119,2114,28
0,0,109,2115,24
0,0,103,2116,3
0,0,103,2117,1
0,0,94,2118,25
0,0,90,2119,13
0,0,90,2120,22
0,0,91,2121,27
0,0,117,2124,26
0,0,122,2125,18
0,0,115,2126,2
0,0,87,2127,29
0,0,103,2129,14
0,0,98,2130,14
0,0,105,2131,9
0,0,113,2132,11
0,0,91,2133,21
0,0,122,2134,10
0,0,98,2136,15
0,0,114,2137,22
0,0,101,2138,2
0,0,92,2139,25
0,0,80,2140,5
0,0,103,2141,2
0,0,111,2142,14
0,0,91,2143,13
0,0,114,2144,27
0,0,128,2145,9
0,0,84,2146,18
0,0,100,2147,22
0,0,80,2148,17
0,0,100,2149,9
0,0,119,2150,30
0,0,98,2151,8
0,0,114,2152,27
0,0,94,2153,6
0,0,127,2155,28
0,0,114,2156,7
0,0,112,2157,12
0,0,95,2158,2
0,0,86,2159,26
0,0,85,2160,3
0,0,106,2161,11
0,0,103,2162,27
0,0,102,2163,29
0,0,107,2164,3
0,0,119,2165,11
0,0,116,2166,23
0,0,100,2167,17
0,0,107,2168,20
0,0,87,2169,4
0,0,115,2170,9
0,0,82,2171,18
0,0,129,2172,24
0,0,99,2173,7
0,0,87,2174,1
0,0,89,2175,2
0,0,129,2176,1
0,0,86,2177,7
0,0,85,2178,16
0,0,124,2179,8
0,0,121,2180,19
0,0,88,2181,12
0,0,113,2182,28
0,0,126,2183,10
0,0,112,2184,7
0,0,123,2185,8
0,0,127,2186,30
0,0,118,2187,21
0,0,98,2188,12
0,0,111,2189,5
0,0,92,2190,19
0,0,116,2191,7
0,0,120,2192,25
0,0,90,2193,25
0,0,80,2194,27
0,0,122,2195,23
0,0,110,2196,5
0,0,114,2197,6
0,0,86,2198,17
0,0,104,2199,20
0,0,89,2200,5
0,0,126,2201,29
0,0,128,2202,8
0,0,102,2203,24
0,0,109,2205,4
0,0,110,2206,21
0,0,91,2207,5
0,0,87,2208,7
0,0,123,2209,11
0,0,90,2210,2
0,0,118,2212,8
0,0,126,2213,24
0,0,130,2214,18
0,0,115,2215,20
0,0,117,2216,23
0,0,111,2218,18
0,0,103,2219,21
0,0,93,2220,9
0,0,81,2221,16
0,0,98,2222,10
0,0,87,2223,9
0,0,127,2224,3
0,0,86,2225,13
0,0,118,2226,13
0,0,91,2227,3
0,0,99,2228,10
0,0,103,2229,20
0,0,92,2230,18
0,0,103,2231,21
0,0,109,2232,18
0,0,91,2233,26
0,0,126,2234,3
0,0,115,2235,9
0,0,130,2236,25
0,0,85,2237,29
0,0,110,2238,4
0,0,120,2239,7
0,0,102,2240,17
0,0,97,2241,25
0,0,120,2242,5
0,0,114,2243,16
0,0,107,2244,10
0,0,81,2245,28
0,0,97,2246,5
0,0,102,2247,20
0,0,92,2248,10
0,0,106,2249,13
0,0,113,2250,4
0,0,110,2251,21
0,0,116,2252,17
0,0,101,2253,15
0,0,82,2254,20
0,0,108,2255,22
0,0,89,2256,15
0,0,102,2257,30
0,0,90,2258,9
0,0,121,2259,21
0,0,98,2260,26
0,0,124,2261,6
0,0,125,2262,17
0,0,81,2263,18
0,0,123,2264,5
0,0,104,2265,3
0,0,130,2266,1
0,0,126,2268,9
0,0,113,2269,14
0,0,130,2270,22
0,0,93,2271,17
0,0,90,2272,10
0,0,90,2274,7
0,0,106,2275,10
0,0,80,2276,15
0,0,115,2277,1
0,0,96,2278,11
0,0,130,2279,10
0,0,98,2280,13
0,0,105,2281,4
0,0,86,2282,27
0,0,126,2283,7
0,0,98,2284,23
0,0,122,2286,20
0,0,116,2287,5
0,0,99,2288,15
0,0,120,2289,8
0,0,90,2290,17
0,0,111,2291,19
0,0,127,2292,27
0,0,92,2293,18
0,0,109,2294,21
0,0,103,2295,12
0,0,106,2296,22
0,0,81,2297,8
0,0,95,2298,25
0,0,119,2299,17
0,0,129,2300,18
0,0,91,2301,24
0,0,103,2303,10
0,0,82,2304,19
0,0,128,2305,14
0,0,119,2306,30
0,0,117,2308,10
0,0,86,2309,2
0,0,114,2310,5
0,0,116,2311,1
0,0,126,2312,8
0,0,129,2313,20
0,0,114,2314,1
0,0,84,2315,26
0,0,123,2316,29
0,0,118,2317,2
0,0,128,2318,2
0,0,102,2319,19
0,0,98,2320,26
0,0,80,2321,26
0,0,81,2322,3
0,0,101,2323,7
0,0,116,2324,8
0,0,92,2325,1
0,0,104,2326,9
0,0,122,2327,24
0,0,124,2328,15
0,0,92,2329,13
0,0,121,2330,28
0,0,103,2331,11
0,0,85,2332,5
0,0,103,2333,16
0,0,130,2334,8
0,0,129,2335,3
0,0,89,2336,12
0,0,83,2337,19
0,0,125,2338,17
0,0,85,2339,2
0,0,130,2340,22
0,0,87,2341,28
0,0,120,2342,3
0,0,102,2343,21
0,0,128,2344,17
0,0,89,2345,14
0,0,103,2346,22
0,0,94,2347,14
0,0,80,2348,1
0,0,92,2349,8
0,0,112,2350,15
0,0,112,2351,23
0,0,100,2352,15
0,0,129,2353,28
0,0,91,2354,16
0,0,83,2355,11
0,0,129,2357,8
0,0,80,2358,12
0,0,103,2359,15
0,0,104,2360,14
0,0,108,2361,10
0,0,103,2362,28
0,0,91,2363,13
0,0,116,2364,16
0,0,109,2365,13
0,0,111,2366,30
0,0,106,2367,20
0,0,113,2368,26
0,0,114,2369,11
0,0,92,2370,4
0,0,104,2371,1
0,0,129,2372,20
0,0,107,2373,13
0,0,111,2375,29
0,0,122,2376,24
0,0,80,2377,18
0,0,114,2378,26
0,0,129,2379,28
0,0,91,2380,12
0,0,118,2381,3
0,0,81,2382,5
0,0,83,2383,29
0,0,80,2384,9
0,0,125,2385,19
0,0,126,2386,12
0,0,125,2387,23
0,0,97,2388,21
0,0,94,2389,9
0,0,123,2390,29
0,0,122,2391,28
0,0,115,2392,18
0,0,114,2393,12
0,0,116,2394,16
0,0,90,2395,12
0,0,87,2396,10
0,0,113,2397,1
0,0,89,2398,23
0,0,103,2399,2
0,0,108,2400,21
0,0,101,2401,27
0,0,113,2402,28
0,0,120,2403,7
0,0,98,2404,4
0,0,96,2405,20
0,0,99,2406,22
0,0,123,2407,17
0,0,127,2408,12
0,0,128,2409,1
0,0,99,2410,17
0,0,110,2411,14
0,0,81,2412,27
0,0,122,2414,28
0,0,125,2415,15
0,0,117,2416,1
0,0,81,2417,10
0,0,127,2418,20
0,0,125,2419,13
0,0,87,2420,11
0,0,101,2421,4
0,0,95,2422,5
0,0,98,2423,1
0,0,130,2424,3
0,0,130,2425,21
0,0,91,2427,26
0,0,100,2428,24
0,0,126,2429,29
0,0,83,2430,1
0,0,115,2431,18
0,0,115,2432,24
0,0,91,2433,21
0,0,108,2434,9
0,0,83,2435,1
0,0,118,2436,20
0,0,115,2437,14
0,0,119,2438,18
0,0,123,2439,22
0,0,108,2440,23
0,0,99,2441,29
0,0,84,2442,10
0,0,118,2443,13
0,0,130,2444,26
0,0,108,2445,30
0,0,84,2447,28
0,0,98,2448,12
0,0,109,2450,26
0,0,128,2451,8
0,0,81,2452,1
0,0,126,2453,25
0,0,97,2454,11
0,0,96,2455,4
0,0,126,2456,28
0,0,93,2457,18
0,0,84,2458,10
0,0,119,2459,25
0,0,125,2460,29
0,0,82,2461,23
0,0,124,2462,25
0,0,101,2463,15
0,0,102,2465,2
0,0,118,2466,2
0,0,89,2467,13
0,0,114,2468,7
0,0,124,2469,24
0,0,125,2470,3
0,0,98,2471,2
0,0,102,2472,29
0,0,105,2473,10
0,0,117,2474,12
0,0,107,2475,13
0,0,120,2476,10
0,0,113,2477,11
0,0,102,2478,23
0,0,126,2479,27
0,0,88,2480,28
0,0,100,2481,2
0,0,122,2482,26
0,0,108,2483,13
0,0,102,2484,19
0,0,120,2485,2
0,0,91,2486,23
0,0,115,2487,10
0,0,91,2488,1
0,0,107,2489,8
0,0,112,2490,4
0,0,115,2491,10
0,0,95,2492,30
0,0,84,2493,26
0,0,112,2494,3
0,0,112,2495,25
0,0,90,2496,14
0,0,123,2497,8
0,0,130,2498,2
0,0,87,2499,4
0,0,106,2500,30
0,0,99,2501,16
0,0,98,2502,22
0,0,84,2503,7
0,0,81,2504,17
0,0,104,2505,9
0,0,98,2506,4
0,0,105,2507,4
0,0,83,2508,26
0,0,130,2509,30
0,0,103,2510,10
0,0,97,2511,8
0,0,121,2512,8
0,0,90,2513,7
0,0,80,2514,1
0,0,129,2515,20
0,0,121,2516,15
0,0,96,2517,18
0,0,90,2518,22
0,0,98,2519,5
0,0,101,2520,2
0,0,90,2521,5
0,0,91,2522,8
0,0,86,2523,7
0,0,117,2524,1
0,0,128,2525,13
0,0,96,2526,8
0,0,89,2527,29
0,0,119,2528,21
0,0,114,2529,24
0,0,114,2530,16
0,0,102,2531,13
0,0,89,2532,25
0,0,130,2533,16
0,0,91,2534,19
0,0,113,2535,21
0,0,96,2536,11
0,0,94,2537,19
0,0,92,2538,21
0,0,102,2539,24
0,0,128,2540,3
0,0,93,2541,15
0,0,101,2543,26
0,0,116,2544,11
0,0,107,2545,18
0,0,112,2546,4
0,0,98,2547,13
0,0,109,2548,13
0,0,86,2549,5
0,0,127,2550,2
0,0,108,2551,15
0,0,126,2552,6
0,0,109,2553,19
0,0,106,2554,28
0,0,125,2555,18
0,0,104,2556,8
0,0,81,2557,1
0,0,102,2558,26
0,0,107,2559,9
0,0,109,2560,3
0,0,106,2561,27
0,0,104,2562,27
0,0,105,2563,18
0,0,121,2564,11
0,0,84,2565,16
0,0,85,2566,9
0,0,105,2567,12
0,0,104,2568,26
0,0,107,2569,13
0,0,126,2570,3
0,0,101,2571,21
0,0,90,2572,4
0,0,120,2573,10
0,0,118,2574,15
0,0,120,2575,4
0,0,90,2576,19
0,0,91,2577,29
0,0,103,2578,6
0,0,82,2579,24
0,0,125,2580,24
0,0,130,2582,9
0,0,129,2583,6
0,0,111,2584,14
0,0,84,2585,27
0,0,113,2586,12
0,0,130,2587,23
0,0,113,2588,8
0,0,93,2589,10
0,0,107,2590,1
0,0,116,2591,24
0,0,85,2592,5
0,0,101,2593,26
0,0,92,2594,25
0,0,104,2595,6
0,0,121,2596,10
0,0,83,2597,16
0,0,100,2598,8
0,0,108,2599,15
0,0,104,2600,26
0,0,122,2601,23
0,0,82,2602,3
0,0,104,2603,24
0,0,109,2604,19
0,0,109,2605,9
0,0,82,2606,20
0,0,119,2607,21
0,0,84,2608,19
0,0,111,2609,21
0,0,98,2610,11
0,0,123,2611,6
0,0,81,2613,13
0,0,116,2614,5
0,0,85,2615,7
0,0,123,2616,29
0,0,84,2617,14
0,0,92,2618,10
0,0,96,2619,8
0,0,94,2620,4
0,0,82,2622,20
0,0,117,2623,4
0,0,86,2624,4
0,0,106,2625,5
0,0,98,2626,18
0,0,102,2627,5
0,0,113,2628,13
0,0,116,2629,21
0,0,110,2630,1
0,0,96,2631,21
0,0,111,2632,15
0,0,110,2633,14
0,0,97,2634,11
0,0,84,2635,8
0,0,88,2636,4
0,0,95,2637,13
0,0,87,2639,13
0,0,89,2640,23
0,0,88,2641,30
0,0,106,2642,7
0,0,93,2643,16
0,0,116,2644,12
0,0,122,2645,11
0,0,126,2646,21
0,0,119,2647,19
0,0,91,2648,25
0,0,91,2650,25
0,0,85,2651,12
0,0,111,2652,14
0,0,99,2653,15
0,0,96,2654,9
0,0,126,2655,5
0,0,83,2656,1
0,0,103,2657,19
0,0,94,2658,19
0,0,83,2659,1
0,0,95,2661,28
0,0,102,2662,3
0,0,126,2663,19
0,0,101,2664,24
0,0,106,2665,15
0,0,95,2666,27
0,0,128,2667,8
0,0,86,2668,10
0,0,112,2669,10
0,0,109,2670,10
0,0,94,2671,27
0,0,117,2672,16
0,0,130,2673,9
0,0,115,2674,3
0,0,89,2675,22
0,0,81,2676,2
0,0,87,2677,28
0,0,109,2678,14
0,0,129,2679,8
0,0,115,2680,18
0,0,127,2681,13
0,0,115,2682,4
0,0,123,2683,21
0,0,94,2684,5
0,0,102,2685,15
0,0,120,2686,19
0,0,118,2687,18
0,0,90,2688,3
0,0,119,2689,11
0,0,130,2690,14
0,0,121,2691,8
0,0,108,2692,20
0,0,105,2693,11
0,0,123,2694,1
0,0,124,2695,3
0,0,94,2696,22
0,0,84,2697,10
0,0,127,2698,22
0,0,86,2699,2
0,0,125,2700,21
0,0,104,2701,6
0,0,126,2702,20
0,0,125,2703,29
0,0,96,2704,21
0,0,81,2705,8
0,0,109,2706,1
0,0,126,2707,20
0,0,113,2708,4
0,0,110,2710,30
0,0,104,2711,3
0,0,116,2712,30
0,0,105,2713,27
0,0,90,2715,29
0,0,97,2716,10
0,0,94,2717,30
0,0,99,2719,4
0,0,104,2720,2
0,0,85,2721,14
0,0,82,2722,18
0,0,89,2723,27
0,0,107,2724,17
0,0,102,2725,6
0,0,126,2726,25
0,0,119,2727,17
0,0,130,2728,4
0,0,99,2729,18
0,0,82,2730,21
0,0,104,2731,3
0,0,127,2732,21
0,0,93,2733,25
0,0,128,2734,20
0,0,117,2735,1
0,0,126,2737,9
0,0,118,2738,17
0,0,108,2740,19
0,0,84,2742,21
0,0,96,2743,27
0,0,123,2744,10
0,0,84,2745,11
0,0,130,2746,11
0,0,81,2747,23
0,0,130,2748,27
0,0,81,2749,6
0,0,108,2750,24
0,0,126,2751,23
0,0,101,2752,30
0,0,128,2753,1
0,0,92,2754,17
0,0,86,2755,6
0,0,123,2756,15
0,0,116,2757,25
0,0,103,2758,19
0,0,103,2759,23
0,0,130,2760,16
0,0,124,2761,24
0,0,96,2762,22
0,0,86,2763,2
0,0,117,2764,8
0,0,105,2765,30
0,0,115,2766,6
0,0,129,2767,26
0,0,127,2769,20
0,0,84,2770,6
0,0,105,2771,22
0,0,87,2772,22
0,0,105,2773,1
0,0,101,2774,18
0,0,125,2775,17
0,0,116,2776,7
0,0,97,2777,11
0,0,104,2778,17
0,0,103,2779,14
0,0,90,2780,12
0,0,128,2781,18
0,0,117,2782,8
0,0,115,2783,21
0,0,88,2784,6
0,0,81,2785,13
0,0,108,2786,8
0,0,94,2787,7
0,0,106,2788,1
0,0,130,2789,19
0,0,118,2790,11
0,0,94,2791,10
0,0,93,2792,16
0,0,82,2794,30
0,0,119,2795,29
0,0,107,2796,12
0,0,108,2797,1
0,0,103,2798,3
0,0,97,2799,25
0,0,113,2800,23
0,0,81,2801,17
0,0,123,2802,13
0,0,128,2803,4
0,0,93,2804,30
0,0,86,2805,2
0,0,108,2806,28
0,0,126,2807,27
0,0,125,2808,26
0,0,110,2809,3
0,0,123,2810,27
0,0,81,2811,29
0,0,119,2812,23
0,0,88,2813,20
0,0,92,2815,3
0,0,95,2816,28
0,0,125,2817,4
0,0,91,2818,10
0,0,126,2819,19
0,0,108,2820,21
0,0,116,2821,19
0,0,86,2822,30
0,0,104,2823,16
0,0,125,2824,22
0,0,114,2825,27
0,0,108,2826,27
0,0,125,2827,30
0,0,130,2828,24
0,0,90,2829,5
0,0,111,2830,15
0,0,98,2831,10
0,0,104,2832,30
0,0,97,2833,17
0,0,109,2834,12
0,0,88,2835,13
0,0,109,2836,11
0,0,121,2837,4
0,0,128,2838,1
0,0,104,2839,12
0,0,111,2840,27
0,0,107,2841,28
0,0,92,2842,6
0,0,110,2843,22
0,0,85,2844,12
0,0,111,2845,22
0,0,82,2846,4
0,0,116,2847,2
0,0,101,2848,7
0,0,111,2849,3
0,0,119,2850,11
0,0,100,2851,10
0,0,113,2852,1
0,0,102,2853,28
0,0,98,2854,20
0,0,90,2855,16
0,0,121,2856,1
0,0,105,2857,23
0,0,116,2858,26
0,0,81,2859,6
0,0,107,2860,1
0,0,123,2861,26
0,0,91,2862,9
0,0,109,2863,15
0,0,87,2864,24
0,0,127,2865,29
0,0,105,2866,30
0,0,122,2867,2
0,0,110,2868,7
0,0,94,2869,18
0,0,92,2870,18
0,0,108,2871,25
0,0,108,2872,29
0,0,124,2873,5
0,0,86,2874,16
0,0,97,2875,2
0,0,116,2876,26
0,0,125,2878,30
0,0,108,2879,24
0,0,107,2880,9
0,0,125,2881,19
0,0,108,2882,1
0,0,121,2883,19
0,0,101,2884,5
0,0,118,2885,8
0,0,103,2886,15
0,0,104,2887,12
0,0,100,2888,4
0,0,112,2889,17
0,0,96,2890,8
0,0,129,2891,10
0,0,113,2892,1
0,0,124,2893,19
0,0,88,2894,15
0,0,95,2895,26
0,0,118,2896,30
0,0,109,2897,5
0,0,114,2898,8
0,0,115,2899,2
0,0,125,2900,4
0,0,99,2901,8
0,0,114,2902,3
0,0,108,2903,30
0,0,119,2904,16
0,0,93,2905,20
0,0,109,2906,7
0,0,112,2907,25
0,0,130,2908,25
0,0,121,2909,23
0,0,125,2910,9
0,0,86,2911,1
0,0,98,2912,21
0,0,92,2913,24
0,0,126,2914,24
0,0,97,2915,4
0,0,126,2916,7
0,0,88,2917,29
0,0,96,2918,18
0,0,90,2919,22
0,0,104,2920,1
0,0,116,2922,10
0,0,89,2923,28
0,0,122,2924,1
0,0,127,2925,29
0,0,99,2926,21
0,0,91,2927,20
0,0,120,2928,20
0,0,95,2929,17
0,0,81,2930,7
0,0,129,2931,4
0,0,89,2932,24
0,0,103,2933,9
0,0,125,2934,27
0,0,95,2935,12
0,0,80,2936,3
0,0,95,2937,20
0,0,109,2938,30
0,0,101,2939,19
0,0,93,2940,21
0,0,97,2941,17
0,0,129,2942,27
0,0,120,2943,27
0,0,85,2944,23
0,0,89,2945,7
0,0,97,2946,10
0,0,99,2947,5
0,0,115,2948,3
0,0,114,2949,19
0,0,122,2950,3
0,0,124,2951,8
0,0,88,2952,30
0,0,120,2953,27
0,0,89,2954,13
