minutes,starter,plays,isPlayedBy
25,1,1663,501
16,0,1664,114
1,1,1665,49
25,0,1666,486
31,0,1667,396
10,0,1668,199
1,0,1669,407
31,0,1670,277
30,0,1671,114
34,1,1672,276
7,0,1673,387
10,0,1674,391
44,1,1675,446
5,1,1676,350
25,1,1677,459
0,0,1678,230
44,0,1679,517
29,0,1680,452
47,0,1681,150
11,0,1682,133
38,0,1683,434
42,1,1684,54
32,0,1685,525
26,1,1686,351
48,1,1687,6
40,0,1688,257
11,0,1689,63
31,0,1690,504
22,0,1691,122
8,1,1692,153
8,1,1693,162
34,0,1694,55
33,1,1695,350
42,1,1696,210
7,1,1697,100
21,1,1698,495
20,1,1699,101
19,1,1700,317
9,1,1701,348
40,1,1702,156
22,1,1703,320
21,0,1704,265
40,1,1705,447
46,1,1706,281
24,1,1707,11
7,0,1708,328
45,1,1709,100
40,1,1710,263
47,1,1711,55
4,0,1712,304
1,1,1713,412
19,0,1714,203
20,1,1715,198
4,1,1716,137
48,0,1717,137
42,1,1718,425
38,1,1719,52
26,1,1720,185
15,1,1721,157
22,1,1722,168
33,1,1723,45
9,1,1724,309
37,0,1725,460
5,1,1726,331
26,0,1727,209
20,1,1728,329
14,1,1729,415
36,0,1730,406
10,0,1731,50
26,0,1732,321
34,0,1733,514
38,0,1734,59
15,1,1735,432
0,0,1736,247
8,1,1737,161
9,1,1738,211
32,1,1739,15
13,0,1740,160
30,0,1741,417
17,1,1742,212
22,1,1743,478
6,1,1744,168
46,0,1745,458
38,0,1746,30
11,0,1747,213
46,0,1748,150
33,0,1749,247
13,1,1750,291
1,0,1751,110
36,0,1752,230
22,1,1753,196
26,1,1754,32
7,1,1755,243
24,0,1756,442
26,1,1757,417
31,0,1758,110
39,0,1759,184
7,1,1760,304
7,1,1761,177
15,0,1762,423
45,1,1763,286
46,1,1764,407
44,0,1765,422
39,0,1766,275
3,1,1767,229
27,0,1768,52
21,0,1769,395
17,1,1770,400
2,1,1771,128
37,1,1772,451
47,0,1773,226
44,1,1774,8
32,0,1775,327
18,1,1776,353
27,1,1777,327
33,1,1778,343
45,1,1779,51
30,0,1780,172
48,0,1781,355
30,1,1782,278
32,1,1783,170
28,0,1784,341
9,1,1785,354
42,1,1786,312
45,1,1787,286
41,1,1788,332
37,0,1789,466
17,1,1790,378
43,1,1791,283
39,1,1792,92
44,0,1793,384
44,0,1794,422
14,0,1795,367
40,0,1796,485
30,1,1797,426
10,0,1798,361
42,0,1799,222
10,1,1800,43
10,1,1801,97
12,0,1802,81
35,0,1803,234
35,0,1804,156
15,1,1805,348
9,1,1806,456
20,1,1807,386
32,0,1808,113
38,0,1809,7
14,1,1810,284
42,0,1811,370
30,1,1812,326
16,0,1813,165
34,1,1814,181
0,1,1815,339
38,1,1816,417
15,0,1817,262
46,1,1818,160
42,0,1819,452
46,0,1820,363
17,1,1821,47
18,0,1822,30
25,0,1823,76
15,0,1824,226
21,1,1825,206
45,0,1826,307
23,1,1827,40
6,0,1828,43
9,1,1829,252
42,0,1830,407
33,0,1831,291
0,0,1832,221
36,0,1833,509
19,0,1834,65
33,1,1835,156
9,0,1836,474
27,1,1837,68
36,1,1838,99
18,1,1839,315
0,0,1840,394
27,0,1841,7
37,0,1842,45
33,1,1843,96
28,1,1844,262
47,0,1845,485
35,0,1846,167
30,1,1847,407
8,1,1848,417
19,0,1849,425
18,1,1850,194
32,0,1851,86
45,0,1852,417
3,0,1853,350
5,1,1854,185
32,0,1855,265
48,0,1856,524
21,0,1857,381
47,1,1858,422
20,1,1859,486
21,1,1860,36
15,0,1861,247
2,1,1862,43
23,0,1863,438
11,0,1864,262
0,1,1865,416
18,1,1866,89
5,1,1867,492
36,0,1868,450
10,0,1869,265
27,0,1870,436
32,0,1871,174
21,1,1872,98
32,0,1873,356
30,0,1874,267
25,0,1875,145
32,1,1876,409
21,0,1877,382
4,1,1878,420
31,1,1879,512
37,1,1880,219
16,1,1881,229
25,1,1882,88
26,1,1883,54
8,0,1884,292
22,0,1885,206
26,1,1886,256
43,1,1887,380
39,1,1888,298
9,0,1889,65
44,1,1890,159
23,1,1891,154
36,0,1892,479
31,1,1893,167
3,1,1894,77
43,1,1895,378
33,0,1896,481
2,0,1897,274
34,0,1898,72
26,1,1899,136
35,1,1900,63
47,1,1901,358
46,1,1902,27
9,1,1903,272
20,1,1904,277
41,0,1905,511
40,0,1906,226
0,0,1907,361
47,1,1908,374
29,0,1909,146
42,1,1910,323
1,1,1911,208
39,0,1912,383
32,0,1913,276
29,0,1914,149
38,1,1915,23
25,0,1916,379
48,1,1917,68
30,1,1918,299
7,0,1919,375
37,0,1920,509
26,0,1921,449
31,1,1922,108
10,1,1923,331
8,1,1924,283
18,0,1925,396
24,1,1926,386
21,1,1927,81
47,0,1928,377
42,0,1929,118
28,0,1930,29
0,0,1931,366
9,0,1932,246
10,1,1933,159
3,1,1934,413
42,0,1935,128
11,1,1936,223
41,1,1937,382
1,0,1938,211
16,1,1939,289
40,1,1940,456
17,0,1941,466
37,0,1942,477
12,1,1943,393
20,0,1944,53
18,0,1945,121
0,0,1946,25
39,0,1947,321
36,0,1948,320
19,0,1949,3
33,1,1950,209
9,1,1951,150
23,0,1952,472
28,0,1953,518
30,0,1954,37
41,0,1955,276
40,0,1956,448
31,1,1957,162
27,0,1958,351
23,0,1959,376
20,0,1960,238
37,0,1961,514
29,0,1962,231
27,0,1963,360
28,1,1964,243
35,1,1965,391
29,0,1966,10
18,1,1967,241
6,1,1968,331
45,1,1969,139
29,0,1970,186
45,1,1971,267
5,0,1972,391
27,1,1973,118
47,0,1974,406
44,0,1975,186
16,0,1976,223
17,1,1977,480
1,0,1978,471
10,0,1979,258
2,1,1980,213
42,0,1981,335
9,0,1982,427
47,1,1983,406
46,0,1984,223
9,0,1985,301
35,1,1986,370
40,0,1987,411
8,0,1988,381
32,1,1989,168
41,1,1990,170
43,1,1991,482
14,1,1992,77
3,0,1993,198
11,0,1994,10
37,0,1995,318
9,0,1996,19
23,1,1997,438
10,1,1998,99
24,0,1999,17
35,1,2000,337
33,0,2001,100
8,1,2002,451
13,1,2003,241
36,0,2004,366
47,0,2005,499
30,0,2006,356
4,0,2007,202
42,1,2008,375
25,1,2009,319
14,1,2010,111
38,0,2011,345
21,0,2012,520
25,0,2013,70
32,0,2014,469
19,0,2015,325
19,1,2016,455
17,0,2017,234
46,1,2018,209
36,1,2019,365
7,0,2020,71
23,0,2021,9
44,0,2022,180
43,0,2023,52
47,1,2024,208
37,0,2025,416
44,1,2026,200
2,0,2027,288
13,0,2028,7
13,0,2029,52
14,0,2030,503
43,1,2031,7
36,1,2032,396
30,0,2033,509
0,0,2034,426
31,1,2035,389
22,0,2036,52
3,1,2037,441
8,1,2038,413
2,1,2039,317
0,1,2040,129
7,1,2041,422
41,0,2042,22
44,0,2043,500
6,1,2044,23
11,1,2045,169
14,0,2046,185
14,0,2047,41
34,0,2048,393
4,0,2049,115
4,1,2050,310
44,0,2051,239
31,1,2052,154
15,0,2053,455
1,0,2054,66
29,0,2055,523
25,1,2056,413
2,1,2057,158
12,1,2058,517
20,1,2059,29
32,1,2060,283
13,1,2061,479
29,1,2062,65
22,0,2063,180
11,0,2064,408
28,1,2065,326
46,1,2066,156
0,1,2067,61
19,1,2068,289
0,1,2069,12
19,1,2070,307
25,1,2071,424
10,0,2072,321
38,1,2073,365
18,0,2074,87
4,0,2075,201
1,0,2076,154
5,0,2077,516
16,0,2078,30
29,1,2079,53
31,0,2080,477
39,0,2081,229
47,0,2082,445
29,1,2083,331
32,0,2084,481
27,0,2085,119
6,1,2086,291
42,0,2087,297
42,1,2088,198
25,1,2089,467
15,1,2090,96
26,0,2091,395
15,0,2092,37
17,1,2093,141
20,1,2094,141
45,1,2095,190
22,1,2096,496
11,1,2097,145
31,1,2098,447
42,0,2099,82
47,0,2100,20
4,0,2101,240
9,0,2102,291
34,1,2103,423
3,0,2104,400
6,0,2105,486
39,0,2106,327
3,1,2107,486
23,0,2108,286
18,0,2109,501
17,1,2110,54
4,0,2111,193
8,0,2112,345
5,1,2113,209
2,0,2114,142
3,1,2115,90
46,1,2116,337
34,1,2117,437
35,0,2118,75
27,1,2119,289
40,1,2120,142
7,0,2121,465
18,0,2122,156
4,1,2123,520
9,1,2124,54
38,1,2125,287
5,0,2126,472
25,1,2127,509
18,1,2128,308
22,0,2129,137
11,1,2130,188
35,0,2131,418
8,0,2132,389
13,1,2133,447
36,1,2134,47
27,1,2135,6
10,0,2136,92
29,1,2137,307
28,0,2138,28
0,0,2139,115
45,1,2140,429
13,1,2141,241
0,1,2142,115
46,1,2143,399
15,1,2144,149
18,1,2145,326
14,0,2146,273
18,1,2147,400
46,1,2148,259
37,1,2149,495
10,0,2150,391
41,0,2151,359
12,1,2152,244
38,0,2153,393
8,0,2154,201
40,0,2155,251
46,0,2156,111
21,0,2157,415
42,1,2158,98
12,0,2159,416
23,0,2160,466
4,1,2161,19
8,1,2162,503
26,0,2163,70
25,1,2164,209
6,1,2165,339
9,1,2166,349
40,1,2167,4
22,1,2168,327
2,1,2169,347
39,0,2170,303
44,1,2171,10
22,0,2172,429
11,1,2173,3
28,1,2174,24
37,1,2175,70
5,1,2176,134
39,1,2177,424
5,1,2178,178
3,0,2179,399
21,1,2180,143
21,0,2181,485
42,0,2182,214
10,0,2183,245
7,0,2184,271
41,0,2185,201
10,1,2186,410
47,0,2187,60
2,1,2188,38
1,1,2189,53
21,0,2190,280
1,0,2191,199
5,1,2192,477
42,1,2193,152
8,0,2194,91
15,1,2195,65
27,1,2196,370
5,0,2197,217
14,0,2198,200
30,1,2199,95
21,1,2200,161
10,0,2201,496
23,1,2202,87
37,1,2203,374
10,1,2204,88
37,1,2205,13
38,1,2206,111
18,1,2207,114
25,1,2208,462
22,1,2209,154
5,0,2210,350
32,1,2211,41
33,1,2212,129
16,1,2213,335
19,1,2214,134
43,0,2215,496
43,0,2216,281
12,0,2217,263
30,0,2218,62
2,1,2219,438
8,0,2220,190
40,1,2221,404
16,1,2222,454
41,1,2223,142
11,0,2224,369
29,0,2225,290
24,1,2226,331
9,0,2227,307
34,0,2228,27
3,0,2229,61
36,1,2230,174
15,1,2231,160
6,0,2232,315
14,1,2233,321
21,0,2234,462
1,1,2235,199
18,0,2236,191
47,0,2237,106
33,0,2238,157
34,1,2239,425
33,0,2240,286
4,1,2241,246
8,0,2242,214
43,1,2243,90
32,0,2244,58
24,1,2245,496
31,0,2246,270
29,0,2247,204
16,0,2248,340
40,1,2249,160
20,0,2250,70
38,0,2251,108
48,0,2252,41
0,1,2253,191
24,0,2254,1
30,1,2255,233
1,0,2256,416
4,0,2257,499
36,1,2258,105
41,1,2259,295
6,1,2260,255
48,0,2261,432
26,1,2262,208
28,0,2263,282
46,1,2264,460
18,0,2265,205
17,1,2266,236
48,0,2267,390
35,1,2268,302
12,0,2269,355
35,0,2270,169
31,0,2271,518
2,0,2272,410
36,1,2273,456
13,1,2274,322
12,1,2275,344
20,0,2276,186
4,0,2277,52
40,1,2278,410
47,0,2279,35
2,1,2280,86
39,1,2281,298
21,1,2282,154
42,1,2283,321
43,0,2284,251
11,0,2285,199
23,0,2286,280
36,0,2287,192
46,0,2288,19
0,1,2289,257
0,1,2290,469
7,0,2291,281
29,1,2292,259
21,0,2293,164
29,0,2294,338
1,1,2295,295
4,0,2296,301
42,0,2297,20
35,0,2298,113
14,0,2299,195
43,1,2300,422
25,1,2301,383
11,0,2302,292
14,0,2303,493
29,0,2304,273
39,1,2305,481
30,1,2306,359
1,0,2307,264
16,1,2308,451
13,0,2309,502
37,0,2310,96
44,1,2311,221
13,0,2312,453
8,1,2313,487
10,0,2314,282
48,0,2315,350
26,0,2316,359
36,1,2317,22
36,1,2318,456
41,0,2319,57
30,1,2320,344
45,0,2321,112
3,1,2322,252
14,0,2323,233
32,0,2324,396
7,0,2325,41
7,0,2326,194
34,1,2327,266
0,0,2328,360
26,0,2329,188
15,0,2330,143
12,0,2331,199
29,1,2332,222
9,1,2333,211
48,1,2334,340
40,1,2335,395
27,0,2336,502
47,0,2337,316
7,0,2338,220
40,0,2339,161
7,1,2340,451
37,1,2341,405
10,0,2342,521
36,1,2343,127
6,0,2344,115
42,0,2345,176
41,1,2346,343
42,1,2347,452
8,1,2348,335
0,1,2349,415
16,1,2350,345
47,1,2351,207
41,0,2352,337
42,0,2353,485
39,1,2354,445
19,0,2355,129
0,0,2356,345
7,0,2357,469
29,0,2358,323
15,1,2359,246
42,1,2360,397
33,1,2361,256
7,0,2362,474
30,0,2363,343
12,0,2364,342
0,0,2365,331
32,0,2366,176
3,0,2367,418
26,1,2368,46
47,0,2369,32
20,0,2370,101
3,0,2371,335
27,1,2372,385
12,0,2373,381
38,0,2374,136
20,1,2375,105
24,0,2376,129
47,0,2377,131
21,1,2378,264
3,0,2379,226
47,1,2380,514
45,1,2381,322
48,1,2382,298
18,0,2383,24
28,0,2384,389
4,1,2385,474
26,1,2386,433
4,0,2387,3
22,0,2388,123
2,1,2389,246
0,1,2390,47
31,1,2391,196
0,1,2392,290
6,1,2393,449
19,1,2394,431
37,0,2395,365
1,0,2396,300
43,0,2397,373
20,0,2398,1
17,0,2399,192
20,1,2400,173
34,0,2401,76
25,1,2402,45
3,0,2403,51
27,0,2404,248
11,1,2405,518
15,0,2406,70
27,0,2407,96
17,1,2408,110
31,1,2409,417
10,0,2410,200
27,0,2411,334
31,1,2412,282
13,0,2413,147
15,1,2414,122
48,1,2415,66
7,0,2416,61
38,1,2417,393
35,1,2418,510
1,1,2419,488
15,0,2420,47
39,0,2421,16
33,0,2422,339
20,0,2423,351
24,1,2424,57
1,1,2425,360
44,1,2426,264
43,0,2427,33
36,0,2428,421
40,0,2429,248
48,1,2430,117
44,1,2431,139
6,1,2432,236
10,0,2433,318
9,1,2434,243
15,0,2435,283
36,1,2436,483
3,1,2437,64
25,1,2438,87
40,1,2439,280
16,1,2440,508
27,0,2441,154
48,0,2442,114
39,1,2443,80
6,1,2444,62
21,0,2445,482
30,1,2446,226
8,0,2447,209
37,0,2448,262
20,0,2449,385
23,1,2450,229
31,1,2451,511
24,1,2452,505
42,1,2453,140
0,1,2454,484
4,0,2455,377
42,1,2456,402
18,1,2457,35
1,1,2458,133
4,0,2459,105
44,0,2460,278
35,0,2461,218
4,1,2462,83
8,1,2463,297
40,0,2464,182
37,0,2465,118
46,0,2466,506
11,0,2467,124
1,0,2468,477
18,0,2469,480
44,0,2470,227
20,0,2471,80
40,1,2472,502
38,1,2473,234
22,1,2474,518
19,0,2475,34
29,0,2476,439
26,0,2477,116
32,0,2478,462
44,0,2479,454
1,1,2480,215
39,0,2481,438
26,1,2482,345
40,0,2483,354
40,1,2484,361
2,1,2485,518
38,0,2486,112
15,0,2487,525
28,0,2488,196
20,0,2489,431
48,1,2490,486
18,1,2491,293
13,0,2492,457
32,1,2493,408
36,1,2494,238
20,0,2495,266
38,1,2496,446
48,1,2497,418
10,0,2498,478
7,0,2499,412
45,1,2500,273
2,0,2501,271
22,1,2502,128
43,0,2503,210
26,0,2504,42
22,0,2505,208
44,1,2506,457
30,1,2507,412
3,1,2508,258
43,1,2509,65
12,1,2510,503
11,0,2511,391
23,1,2512,219
1,0,2513,78
36,0,2514,289
27,0,2515,312
2,0,2516,78
38,0,2517,330
34,0,2518,8
24,0,2519,315
48,1,2520,400
23,0,2521,429
44,1,2522,324
11,1,2523,170
26,1,2524,223
15,1,2525,436
39,1,2526,163
35,0,2527,341
7,1,2528,33
27,0,2529,455
7,1,2530,284
8,1,2531,113
12,0,2532,510
4,1,2533,305
44,1,2534,207
18,1,2535,460
23,0,2536,213
28,1,2537,485
40,1,2538,477
20,1,2539,311
6,1,2540,125
22,1,2541,263
0,1,2542,86
36,0,2543,500
13,0,2544,419
3,1,2545,457
31,1,2546,446
46,0,2547,68
9,1,2548,519
47,1,2549,315
28,1,2550,195
26,1,2551,306
45,1,2552,31
15,1,2553,69
14,0,2554,361
25,1,2555,156
43,1,2556,388
25,0,2557,409
7,1,2558,512
0,0,2559,332
45,1,2560,273
20,0,2561,163
4,0,2562,249
2,0,2563,429
33,0,2564,296
5,0,2565,9
18,1,2566,190
25,1,2567,16
43,0,2568,54
16,1,2569,495
31,1,2570,288
18,1,2571,41
30,0,2572,85
16,0,2573,198
17,0,2574,68
8,0,2575,347
45,1,2576,377
21,0,2577,503
1,0,2578,282
35,0,2579,103
12,0,2580,135
44,1,2581,424
18,1,2582,61
47,1,2583,510
15,0,2584,335
12,0,2585,442
10,0,2586,275
36,0,2587,56
7,0,2588,69
36,0,2589,471
47,0,2590,49
48,0,2591,398
34,0,2592,221
16,0,2593,427
46,0,2594,170
28,1,2595,463
20,1,2596,67
9,0,2597,342
31,0,2598,269
6,0,2599,148
38,1,2600,65
42,1,2601,158
12,1,2602,169
14,1,2603,161
11,0,2604,19
10,1,2605,96
9,0,2606,328
40,0,2607,344
18,0,2608,14
20,0,2609,134
19,0,2610,31
11,0,2611,239
4,0,2612,360
10,1,2613,465
11,1,2614,501
24,1,2615,513
7,0,2616,509
7,0,2617,271
36,1,2618,353
40,1,2619,180
27,1,2620,6
19,1,2621,429
0,1,2622,131
24,0,2623,441
36,1,2624,242
15,0,2625,114
3,0,2626,358
8,0,2627,433
26,0,2628,168
33,0,2629,189
36,1,2630,342
35,0,2631,327
31,0,2632,375
5,0,2633,211
24,1,2634,366
6,0,2635,493
24,0,2636,373
23,1,2637,385
33,0,2638,404
18,0,2639,520
42,1,2640,252
40,0,2641,17
46,0,2642,417
14,1,2643,476
10,0,2644,385
9,0,2645,275
37,1,2646,435
6,1,2647,493
25,0,2648,238
25,1,2649,509
23,0,2650,420
17,0,2651,383
11,1,2652,17
40,1,2653,101
47,0,2654,97
12,0,2655,464
25,0,2656,312
13,0,2657,58
15,1,2658,499
12,1,2659,202
21,0,2660,13
8,0,2661,414
5,1,2662,165
1,1,2663,114
0,0,2664,277
46,1,2665,39
44,1,2666,427
30,1,2667,459
29,1,2668,300
21,0,2669,41
47,0,2670,42
40,1,2671,414
31,1,2672,321
0,0,2673,27
32,0,2674,187
40,1,2675,440
39,0,2676,458
37,0,2677,473
3,1,2678,214
17,1,2679,450
33,1,2680,132
5,0,2681,423
21,1,2682,72
43,1,2683,457
16,1,2684,492
14,0,2685,510
34,1,2686,190
18,1,2687,119
1,0,2688,510
13,0,2689,402
38,0,2690,240
0,1,2691,302
35,0,2692,484
30,1,2693,243
44,1,2694,273
13,1,2695,14
42,1,2696,350
6,1,2697,264
27,0,2698,444
34,1,2699,283
3,0,2700,91
46,1,2701,96
40,1,2702,382
30,0,2703,168
23,1,2704,359
42,1,2705,168
37,0,2706,218
44,1,2707,306
36,1,2708,205
3,0,2709,315
21,1,2710,457
22,1,2711,403
24,0,2712,203
27,1,2713,516
26,0,2714,19
29,0,2715,319
8,0,2716,41
11,0,2717,64
25,1,2718,412
32,0,2719,426
29,1,2720,410
11,1,2721,64
17,1,2722,428
11,0,2723,417
34,1,2724,463
21,0,2725,453
1,1,2726,237
19,0,2727,191
28,0,2728,36
27,0,2729,496
28,0,2730,228
15,0,2731,95
8,0,2732,503
25,0,2733,280
35,0,2734,194
28,1,2735,373
13,0,2736,25
37,0,2737,353
19,0,2738,21
21,1,2739,472
23,0,2740,159
9,0,2741,495
47,0,2742,480
4,1,2743,122
40,0,2744,124
19,1,2745,351
3,0,2746,68
47,0,2747,151
21,1,2748,474
45,0,2749,107
37,1,2750,315
26,1,2751,57
27,1,2752,519
15,1,2753,170
1,1,2754,110
19,0,2755,173
14,0,2756,148
40,1,2757,2
18,0,2758,84
31,1,2759,455
10,1,2760,274
42,1,2761,229
36,1,2762,232
8,1,2763,384
8,1,2764,413
42,1,2765,298
48,0,2766,450
39,1,2767,129
17,1,2768,194
24,0,2769,363
15,0,2770,294
30,1,2771,432
28,0,2772,137
45,0,2773,102
47,0,2774,49
26,0,2775,210
11,0,2776,303
46,0,2777,312
12,0,2778,439
24,1,2779,106
22,1,2780,110
19,0,2781,24
37,1,2782,289
13,1,2783,1
33,1,2784,94
27,1,2785,342
2,1,2786,165
21,0,2787,422
12,1,2788,318
33,1,2789,97
44,1,2790,478
13,1,2791,484
41,1,2792,458
21,1,2793,348
27,1,2794,336
27,1,2795,165
10,1,2796,209
32,1,2797,296
27,1,2798,249
33,1,2799,407
27,1,2800,376
5,1,2801,5
5,1,2802,213
10,0,2803,457
33,1,2804,461
22,1,2805,509
47,1,2806,507
31,1,2807,83
44,1,2808,261
14,1,2809,50
23,0,2810,310
35,1,2811,434
1,1,2812,526
48,1,2813,225
19,1,2814,189
20,0,2815,189
22,0,2816,500
38,1,2817,125
28,1,2818,74
37,0,2819,212
46,0,2820,477
14,0,2821,520
28,1,2822,521
18,0,2823,94
26,0,2824,161
3,0,2825,310
23,0,2826,356
40,1,2827,446
34,1,2828,87
13,1,2829,154
43,1,2830,159
12,1,2831,161
29,1,2832,50
41,1,2833,320
20,1,2834,218
36,1,2835,391
37,1,2836,184
11,1,2837,432
37,0,2838,45
23,1,2839,407
29,1,2840,215
6,1,2841,334
29,1,2842,218
44,0,2843,288
33,1,2844,217
48,0,2845,329
21,1,2846,475
21,1,2847,466
20,0,2848,435
24,1,2849,233
39,0,2850,402
25,0,2851,140
27,1,2852,168
1,1,2853,450
17,1,2854,455
42,1,2855,445
36,0,2856,1
39,0,2857,454
47,0,2858,515
28,0,2859,355
23,0,2860,226
27,0,2861,393
19,0,2862,140
42,0,2863,312
23,0,2864,338
24,0,2865,514
33,0,2866,303
18,1,2867,399
37,1,2868,117
34,0,2869,480
12,1,2870,120
21,1,2871,172
32,0,2872,340
7,1,2873,252
11,1,2874,321
40,1,2875,196
23,1,2876,129
39,1,2877,342
8,1,2878,66
8,0,2879,322
38,0,2880,33
35,0,2881,471
37,1,2882,524
45,1,2883,10
11,1,2884,56
35,0,2885,383
23,1,2886,450
3,1,2887,480
13,1,2888,160
4,1,2889,210
47,1,2890,348
14,1,2891,357
38,0,2892,310
17,1,2893,507
26,1,2894,133
16,0,2895,38
20,1,2896,450
39,1,2897,33
23,1,2898,24
47,0,2899,135
8,1,2900,330
45,0,2901,229
33,1,2902,151
45,0,2903,74
16,1,2904,61
30,0,2905,56
43,1,2906,209
1,0,2907,368
12,1,2908,301
6,0,2909,58
37,0,2910,369
9,1,2911,404
8,1,2912,59
38,0,2913,298
3,0,2914,411
28,0,2915,160
35,0,2916,318
13,0,2917,401
45,1,2918,181
48,1,2919,366
0,0,2920,322
33,1,2921,64
14,1,2922,47
12,0,2923,475
33,0,2924,33
9,1,2925,374
47,1,2926,94
45,0,2927,90
15,1,2928,308
48,1,2929,14
28,0,2930,472
41,1,2931,423
37,1,2932,66
36,0,2933,375
24,1,2934,418
23,1,2935,209
6,0,2936,161
25,0,2937,398
48,1,2938,448
31,0,2939,357
4,1,2940,374
33,0,2941,327
48,1,2942,132
41,1,2943,396
20,0,2944,145
44,1,2945,115
23,0,2946,187
42,1,2947,72
37,1,2948,126
33,1,2949,55
39,0,2950,91
8,1,2951,303
7,1,2952,263
32,1,2953,334
15,0,2954,444
22,0,2955,191
26,1,2956,371
38,1,2957,370
32,1,2958,81
22,0,2959,121
23,1,2960,474
36,1,2961,283
15,0,2962,408
0,1,2963,341
2,0,2964,37
31,0,2965,420
25,1,2966,431
8,0,2967,196
27,0,2968,252
17,0,2969,139
43,0,2970,226
25,1,2971,275
40,0,2972,459
15,1,2973,488
7,1,2974,266
16,1,2975,509
6,1,2976,216
15,0,2977,375
21,0,2978,275
6,0,2979,66
32,1,2980,55
12,0,2981,432
18,1,2982,458
15,1,2983,413
38,0,2984,432
47,0,2985,101
22,0,2986,134
16,0,2987,504
47,0,2988,494
5,0,2989,501
31,1,2990,53
3,0,2991,184
18,0,2992,393
18,0,2993,342
24,1,2994,424
41,0,2995,188
41,1,2996,22
9,1,2997,193
6,0,2998,176
27,1,2999,337
33,0,3000,152
25,0,3001,97
19,1,3002,252
10,0,3003,486
13,1,3004,410
14,1,3005,249
16,1,3006,106
1,1,3007,21
25,0,3008,221
41,1,3009,179
23,0,3010,331
33,1,3011,268
24,0,3012,355
6,1,3013,331
1,1,3014,183
37,0,3015,166
34,0,3016,166
35,1,3017,221
0,1,3018,87
36,0,3019,247
39,1,3020,210
41,0,3021,389
30,1,3022,198
27,1,3023,205
34,0,3024,277
36,1,3025,196
15,1,3026,238
2,0,3027,54
31,0,3028,406
14,1,3029,11
48,0,3030,392
23,0,3031,19
24,1,3032,490
43,1,3033,283
47,1,3034,269
39,1,3035,484
18,0,3036,479
38,1,3037,13
24,0,3038,438
18,0,3039,438
39,1,3040,234
12,0,3041,480
47,1,3042,421
40,0,3043,26
5,0,3044,167
21,0,3045,215
0,1,3046,369
17,0,3047,443
16,1,3048,462
10,1,3049,6
44,0,3050,332
22,1,3051,393
20,1,3052,23
32,1,3053,219
23,0,3054,438
46,0,3055,151
18,0,3056,396
42,0,3057,491
8,0,3058,506
9,1,3059,9
5,0,3060,23
16,1,3061,276
44,0,3062,454
19,0,3063,9
37,1,3064,441
10,1,3065,267
8,1,3066,302
2,1,3067,224
3,1,3068,62
32,1,3069,449
25,0,3070,405
37,1,3071,146
8,1,3072,32
25,1,3073,369
4,0,3074,223
14,1,3075,39
17,0,3076,404
15,1,3077,321
42,0,3078,328
28,0,3079,94
17,0,3080,91
2,1,3081,178
25,1,3082,189
35,1,3083,12
0,1,3084,87
23,1,3085,443
43,1,3086,367
19,0,3087,57
47,0,3088,347
40,1,3089,215
30,1,3090,348
13,1,3091,38
38,0,3092,288
35,1,3093,15
46,0,3094,308
8,0,3095,117
33,0,3096,440
16,0,3097,300
4,1,3098,497
44,1,3099,243
6,1,3100,62
13,1,3101,23
48,0,3102,250
27,0,3103,119
20,0,3104,256
38,1,3105,482
33,1,3106,505
39,0,3107,15
38,1,3108,12
48,0,3109,85
31,1,3110,133
32,1,3111,426
22,1,3112,421
27,1,3113,413
23,0,3114,194
40,0,3115,325
15,0,3116,234
45,1,3117,317
27,0,3118,16
14,0,3119,7
39,0,3120,374
30,1,3121,518
20,1,3122,43
17,0,3123,436
27,1,3124,440
41,0,3125,123
34,0,3126,437
28,0,3127,492
43,0,3128,133
3,1,3129,206
0,1,3130,78
16,1,3131,503
48,1,3132,259
38,0,3133,294
4,0,3134,234
10,0,3135,249
10,0,3136,11
12,0,3137,13
12,0,3138,288
27,1,3139,344
34,1,3140,109
20,0,3141,202
13,0,3142,308
26,0,3143,154
9,0,3144,413
45,1,3145,511
41,0,3146,238
22,1,3147,17
39,1,3148,346
3,1,3149,504
40,0,3150,435
3,1,3151,362
39,1,3152,516
15,1,3153,423
8,0,3154,245
39,1,3155,489
44,0,3156,462
48,1,3157,357
3,1,3158,504
35,0,3159,512
48,1,3160,405
13,1,3161,458
17,1,3162,430
19,0,3163,178
0,0,3164,518
43,0,3165,112
21,0,3166,452
17,0,3167,107
46,0,3168,318
41,1,3169,111
5,0,3170,312
4,1,3171,185
27,0,3172,64
34,0,3173,316
18,1,3174,450
33,0,3175,358
20,0,3176,349
15,1,3177,280
0,1,3178,136
12,0,3179,290
33,0,3180,325
16,1,3181,280
3,0,3182,68
7,0,3183,91
44,0,3184,91
8,0,3185,393
32,0,3186,201
44,1,3187,111
24,0,3188,14
25,0,3189,74
26,1,3190,347
3,0,3191,55
37,0,3192,223
17,1,3193,228
35,0,3194,69
3,1,3195,197
30,0,3196,291
35,1,3197,504
26,1,3198,110
9,1,3199,285
17,1,3200,133
35,1,3201,399
21,0,3202,195
18,1,3203,417
39,1,3204,375
28,0,3205,513
2,0,3206,282
43,0,3207,218
23,0,3208,394
15,0,3209,186
10,1,3210,491
8,1,3211,412
1,1,3212,106
40,1,3213,60
40,1,3214,462
44,1,3215,417
